Time (s),Fᵧ (N)
3.5199999809265137,0.4331218898296356
3.5299999713897705,0.49681615829467773
3.5399999618530273,0.5605103969573975
3.549999952316284,0.624204695224762
3.559999942779541,0.6878989338874817
3.569999933242798,0.7424940466880798
3.5799999237060547,0.7879899740219116
3.5899999141693115,0.8334858417510986
3.5999999046325684,0.8789817690849304
3.609999895095825,0.9153785109519958
3.619999885559082,0.9426760077476501
3.630000114440918,0.9517751932144165
3.640000104904175,0.9790727496147156
3.6500000953674316,0.9972711205482483
3.6600000858306885,1.0063703060150146
3.6700000762939453,0.9972711205482483
3.680000066757202,0.9881719350814819
3.690000057220459,0.9790727496147156
3.700000047683716,0.9608743786811829
3.7100000381469727,0.9335768222808838
3.7200000286102295,0.9153785109519958
3.7300000190734863,0.8789817690849304
3.740000009536743,0.8243866562843323
3.75,0.7879899740219116
3.759999990463257,0.7242956757545471
3.7699999809265137,0.6697006225585938
3.7799999713897705,0.6060063242912292
3.7899999618530273,0.5423120856285095
3.799999952316284,0.478617787361145
3.809999942779541,0.3967251777648926
3.819999933242798,0.3239317238330841
3.8299999237060547,0.24203908443450928
3.8399999141693115,0.16014647483825684
3.8499999046325684,0.08735302090644836
3.859999895095825,0.014559579081833363
3.869999885559082,-0.06733305007219315
3.880000114440918,-0.14012649655342102
3.890000104904175,-0.231118306517601
3.9000000953674316,-0.3039117455482483
3.9100000858306885,-0.3858043849468231
3.9200000762939453,-0.4403994679450989
3.930000066757202,-0.513192892074585
3.940000057220459,-0.5677880048751831
3.950000047683716,-0.6314822435379028
3.9600000381469727,-0.686077356338501
3.9700000286102295,-0.7406724095344543
3.9800000190734863,-0.7861683368682861
3.990000009536743,-0.8316642642021179
4,-0.858961820602417
4.010000228881836,-0.8862593173980713
4.019999980926514,-0.9226560592651367
4.03000020980835,-0.9408544301986694
4.039999961853027,-0.9590528011322021
4.050000190734863,-0.9590528011322021
4.059999942779541,-0.9681519865989685
4.070000171661377,-0.9681519865989685
4.079999923706055,-0.9590528011322021
4.090000152587891,-0.9408544301986694
4.099999904632568,-0.9135568737983704
4.110000133514404,-0.8862593173980713
4.119999885559082,-0.8498626351356506
4.130000114440918,-0.8043667078018188
4.139999866485596,-0.7497715950012207
4.150000095367432,-0.6951765418052673
4.159999847412109,-0.6405814290046692
4.170000076293945,-0.5768871903419495
4.179999828338623,-0.513192892074585
4.190000057220459,-0.4403994679450989
4.199999809265137,-0.37670519948005676
4.210000038146973,-0.3039117455482483
4.21999979019165,-0.231118306517601
4.230000019073486,-0.1674240380525589
4.239999771118164,-0.09463059157133102
4.25,-0.0036387834697961807
4.260000228881836,0.06915466487407684
4.269999980926514,0.14194810390472412
4.28000020980835,0.2147415578365326
4.289999961853027,0.3057333528995514
4.300000190734863,0.37852680683135986
4.309999942779541,0.45132026076316833
4.320000171661377,0.5241137146949768
4.329999923706055,0.5787087678909302
4.340000152587891,0.651502251625061
4.349999904632568,0.7060973048210144
4.360000133514404,0.7606924176216125
4.369999885559082,0.797089159488678
4.380000114440918,0.842585027217865
4.389999866485596,0.8880809545516968
4.400000095367432,0.9153785109519958
4.409999847412109,0.9517751932144165
4.420000076293945,0.9699735641479492
4.429999828338623,0.9790727496147156
4.440000057220459,0.9790727496147156
4.449999809265137,0.9972711205482483
4.460000038146973,0.9972711205482483
4.46999979019165,0.9790727496147156
4.480000019073486,0.9608743786811829
4.489999771118164,0.9426760077476501
4.5,0.9153785109519958
4.510000228881836,0.8789817690849304
4.519999980926514,0.8607833981513977
4.53000020980835,0.8061883449554443
4.539999961853027,0.7606924176216125
4.550000190734863,0.7060973048210144
4.559999942779541,0.651502251625061
4.570000171661377,0.5878079533576965
4.579999923706055,0.5241137146949768
4.590000152587891,0.45132026076316833
4.599999904632568,0.37852680683135986
4.610000133514404,0.31483253836631775
4.619999885559082,0.25113826990127563
4.630000114440918,0.16014647483825684
4.639999866485596,0.08735302090644836
4.650000095367432,0.014559579081833363
4.659999847412109,-0.0764322280883789
4.670000076293945,-0.14922566711902618
4.679999828338623,-0.22201912105083466
4.690000057220459,-0.29481256008148193
4.699999809265137,-0.3676060140132904
4.710000038146973,-0.4403994679450989
4.71999979019165,-0.5222920775413513
4.730000019073486,-0.5859863758087158
4.739999771118164,-0.6405814290046692
4.75,-0.686077356338501
4.760000228881836,-0.7861683368682861
4.769999980926514,-0.7861683368682861
4.78000020980835,-0.8134658932685852
4.789999961853027,-0.858961820602417
4.800000190734863,-0.8862593173980713
4.809999942779541,-0.904457688331604
4.820000171661377,-0.9135568737983704
4.829999923706055,-0.9226560592651367
4.840000152587891,-0.9317552447319031
4.849999904632568,-0.9317552447319031
4.860000133514404,-0.9226560592651367
4.869999885559082,-0.904457688331604
4.880000114440918,-0.8953585028648376
4.889999866485596,-0.8771601319313049
4.900000095367432,-0.8498626351356506
4.909999847412109,-0.8134658932685852
4.920000076293945,-0.7679699659347534
4.929999828338623,-0.7224740982055664
4.940000057220459,-0.6678789854049683
4.949999809265137,-0.6223830580711365
4.960000038146973,-0.5495896339416504
4.96999979019165,-0.49499452114105225
4.980000019073486,-0.42220109701156616
4.989999771118164,-0.3494076430797577
5,-0.2766141891479492
5.010000228881836,-0.20382076501846313
5.019999980926514,-0.11282894760370255
5.03000020980835,-0.04913468658924103
5.039999961853027,0.03275793790817261
5.050000190734863,0.09645220637321472
5.059999942779541,0.17834483087062836
5.070000171661377,0.25113826990127563
5.079999923706055,0.31483253836631775
5.090000152587891,0.3876259922981262
5.099999904632568,0.45132026076316833
5.110000133514404,0.5241137146949768
5.119999885559082,0.5787087678909302
5.130000114440918,0.6424030661582947
5.139999866485596,0.696998119354248
5.150000095367432,0.7424940466880798
5.159999847412109,0.7879899740219116
5.170000076293945,0.8334858417510986
5.179999828338623,0.8789817690849304
5.190000057220459,0.9062793254852295
5.199999809265137,0.9335768222808838
5.210000038146973,0.9517751932144165
5.21999979019165,0.9699735641479492
5.230000019073486,0.9699735641479492
5.239999771118164,0.9608743786811829
5.25,0.9699735641479492
5.260000228881836,0.9608743786811829
5.269999980926514,0.9426760077476501
5.28000020980835,0.9244776368141174
5.289999961853027,0.8880809545516968
5.300000190734863,0.8607833981513977
5.309999942779541,0.8243866562843323
5.320000171661377,0.797089159488678
5.329999923706055,0.7333948612213135
5.340000152587891,0.6697006225585938
5.349999904632568,0.624204695224762
5.360000133514404,0.5605103969573975
5.369999885559082,0.4877169728279114
5.380000114440918,0.42402270436286926
5.389999866485596,0.3512292504310608
5.400000095367432,0.2784358263015747
5.409999847412109,0.19654318690299988
5.420000076293945,0.1237497478723526
5.429999828338623,0.050956301391124725
5.440000057220459,-0.0218371469527483
5.449999809265137,-0.09463059157133102
5.460000038146973,-0.1674240380525589
5.46999979019165,-0.24931666254997253
5.480000019073486,-0.322110116481781
5.489999771118164,-0.3676060140132904
5.5,-0.44949862360954285
5.510000228881836,-0.5040937066078186
5.519999980926514,-0.5768871903419495
5.53000020980835,-0.6314822435379028
5.539999961853027,-0.686077356338501
5.550000190734863,-0.7406724095344543
5.559999942779541,-0.7770691514015198
5.570000171661377,-0.8225650787353516
5.579999923706055,-0.858961820602417
5.590000152587891,-0.8680609464645386
5.599999904632568,-0.904457688331604
5.610000133514404,-0.9135568737983704
5.619999885559082,-0.9135568737983704
5.630000114440918,-0.9226560592651367
5.639999866485596,-0.9135568737983704
5.650000095367432,-0.904457688331604
5.659999847412109,-0.8953585028648376
5.670000076293945,-0.8680609464645386
5.679999828338623,-0.8498626351356506
5.690000057220459,-0.8225650787353516
5.699999809265137,-0.7770691514015198
5.710000038146973,-0.731573224067688
5.71999979019165,-0.6769781708717346
5.730000019073486,-0.6223830580711365
5.739999771118164,-0.5768871903419495
5.75,-0.513192892074585
5.760000228881836,-0.4585978090763092
5.769999980926514,-0.3858043849468231
5.78000020980835,-0.31301093101501465
5.789999961853027,-0.24931666254997253
5.800000190734863,-0.17652322351932526
5.809999942779541,-0.09463059157133102
5.820000171661377,-0.0218371469527483
5.829999923706055,0.050956301391124725
5.840000152587891,0.1237497478723526
5.849999904632568,0.19654318690299988
5.860000133514404,0.26933664083480835
5.869999885559082,0.3421300947666168
5.880000114440918,0.42402270436286926
5.889999866485596,0.4877169728279114
5.900000095367432,0.5423120856285095
5.909999847412109,0.6151055097579956
5.920000076293945,0.6787998080253601
5.929999828338623,0.7242956757545471
5.940000057220459,0.7697916030883789
5.949999809265137,0.8061883449554443
5.960000038146973,0.842585027217865
5.96999979019165,0.8698825836181641
5.980000019073486,0.8971801400184631
5.989999771118164,0.9244776964187622
6,0.9244776964187622
6.010000228881836,0.9426760077476501
6.019999980926514,0.9426760077476501
6.03000020980835,0.9426760077476501
6.039999961853027,0.9335768222808838
6.050000190734863,0.9335768222808838
6.059999942779541,0.9153785109519958
6.070000171661377,0.8971801400184631
6.079999923706055,0.8607833981513977
6.090000152587891,0.8334858417510986
6.099999904632568,0.7879899740219116
6.110000133514404,0.7515932321548462
6.119999885559082,0.696998119354248
6.130000114440918,0.6333038806915283
6.139999866485596,0.5787087678909302
6.150000095367432,0.5150145292282104
6.159999847412109,0.45132026076316833
6.170000076293945,0.3876259922981262
6.179999828338623,0.31483253836631775
6.190000057220459,0.2329399138689041
6.199999809265137,0.16014647483825684
6.210000038146973,0.08735302090644836
6.21999979019165,0.014559579081833363
6.230000019073486,-0.05823386833071709
6.239999771118164,-0.13102731108665466
6.25,-0.20382076501846313
6.260000228881836,-0.2857133746147156
6.269999980926514,-0.3494076430797577
6.28000020980835,-0.42220109701156616
6.289999961853027,-0.4767961800098419
6.300000190734863,-0.5495896339416504
6.309999942779541,-0.5950855612754822
6.320000171661377,-0.6496806144714355
6.329999923706055,-0.686077356338501
6.340000152587891,-0.7406724095344543
6.349999904632568,-0.7770691514015198
6.360000133514404,-0.8134658932685852
6.369999885559082,-0.8498626351356506
6.380000114440918,-0.858961820602417
6.389999866485596,-0.8771601319313049
6.400000095367432,-0.904457688331604
6.409999847412109,-0.904457688331604
6.420000076293945,-0.904457688331604
6.429999828338623,-0.8953585028648376
6.440000057220459,-0.8953585028648376
6.449999809265137,-0.8771601319313049
6.460000038146973,-0.858961820602417
6.46999979019165,-0.8316642642021179
6.480000019073486,-0.8134658932685852
6.489999771118164,-0.7588707804679871
6.5,-0.7042757272720337
6.510000228881836,-0.6587797999382019
6.519999980926514,-0.6132839322090149
6.53000020980835,-0.5495896339416504
6.539999961853027,-0.49499452114105225
6.550000190734863,-0.42220109701156616
6.559999942779541,-0.3494076430797577
6.570000171661377,-0.29481256008148193
6.579999923706055,-0.22201912105083466
6.590000152587891,-0.14922566711902618
6.599999904632568,-0.0764322280883789
6.610000133514404,-0.0036387834697961807
6.619999885559082,0.06915466487407684
6.630000114440918,0.14194810390472412
6.639999866485596,0.2147415578365326
6.650000095367432,0.28753501176834106
6.659999847412109,0.36032843589782715
6.670000076293945,0.42402270436286926
6.679999828338623,0.49681615829467773
6.690000057220459,0.5423120856285095
6.699999809265137,0.624204695224762
6.710000038146973,0.6606014370918274
6.71999979019165,0.7242956757545471
6.730000019073486,0.7606924176216125
6.739999771118164,0.8061883449554443
6.75,0.842585027217865
6.760000228881836,0.8607833981513977
6.769999980926514,0.8971801400184631
6.78000020980835,0.9153785109519958
6.789999961853027,0.9244776964187622
6.800000190734863,0.9426760077476501
6.809999942779541,0.9335768222808838
6.820000171661377,0.9426760077476501
6.829999923706055,0.9244776964187622
6.840000152587891,0.9153785109519958
6.849999904632568,0.8971801400184631
6.860000133514404,0.8789817690849304
6.869999885559082,0.842585027217865
6.880000114440918,0.8061883449554443
6.889999866485596,0.7697916030883789
6.900000095367432,0.7060973048210144
6.909999847412109,0.6606014370918274
6.920000076293945,0.6060063242912292
6.929999828338623,0.5423120856285095
6.940000057220459,0.4877169728279114
6.949999809265137,0.42402270436286926
6.960000038146973,0.3512292802333832
6.96999979019165,0.2784358263015747
6.980000019073486,0.2147415578365326
6.989999771118164,0.14194810390472412
7,0.06915466487407684
7.010000228881836,-0.0036387834697961807
7.019999980926514,-0.0764322280883789
7.03000020980835,-0.15832485258579254
7.039999961853027,-0.231118306517601
7.050000190734863,-0.29481256008148193
7.059999942779541,-0.3676060140132904
7.070000171661377,-0.4403994679450989
7.079999923706055,-0.49499452114105225
7.090000152587891,-0.5677880048751831
7.099999904632568,-0.6223830580711365
7.110000133514404,-0.6769781708717346
7.119999885559082,-0.7224740982055664
7.130000114440918,-0.7588707804679871
7.139999866485596,-0.8043667078018188
7.150000095367432,-0.8316642642021179
7.159999847412109,-0.858961820602417
7.170000076293945,-0.8771601319313049
7.179999828338623,-0.8862593173980713
7.190000057220459,-0.8953585028648376
7.199999809265137,-0.8953585028648376
7.210000038146973,-0.904457688331604
7.21999979019165,-0.8953585028648376
7.230000019073486,-0.8862593173980713
7.239999771118164,-0.8680609464645386
7.25,-0.8407634496688843
7.260000228881836,-0.8225650787353516
7.269999980926514,-0.7770691514015198
7.28000020980835,-0.7497715950012207
7.289999961853027,-0.6951765418052673
7.300000190734863,-0.6496806144714355
7.309999942779541,-0.5950855612754822
7.320000171661377,-0.5313912630081177
7.329999923706055,-0.4767961800098419
7.340000152587891,-0.40400272607803345
7.349999904632568,-0.33120930194854736
7.360000133514404,-0.26751503348350525
7.369999885559082,-0.20382076501846313
7.380000114440918,-0.13102731108665466
7.389999866485596,-0.05823386833071709
7.400000095367432,0.014559579081833363
7.409999847412109,0.08735302090644836
7.420000076293945,0.16014647483825684
7.429999828338623,0.2329399138689041
7.440000057220459,0.3057333528995514
7.449999809265137,0.3694276213645935
7.460000038146973,0.4331218898296356
7.46999979019165,0.5059153437614441
7.480000019073486,0.5514112710952759
7.489999771118164,0.6060063242912292
7.5,0.6606014370918274
7.510000228881836,0.696998119354248
7.519999980926514,0.7515932321548462
7.53000020980835,0.7879899740219116
7.539999961853027,0.8243866562843323
7.550000190734863,0.8516842126846313
7.559999942779541,0.8789817690849304
7.570000171661377,0.8880809545516968
7.579999923706055,0.8971801400184631
7.590000152587891,0.9062793254852295
7.599999904632568,0.9062793254852295
7.610000133514404,0.9062793254852295
7.619999885559082,0.8880809545516968
7.630000114440918,0.8698825836181641
7.639999866485596,0.8516842126846313
7.650000095367432,0.842585027217865
7.659999847412109,0.8061883449554443
7.670000076293945,0.7697916030883789
7.679999828338623,0.7242956757545471
7.690000057220459,0.6697006225585938
7.699999809265137,0.624204695224762
7.710000038146973,0.5696095824241638
7.71999979019165,0.5059153437614441
7.730000019073486,0.442221075296402
7.739999771118164,0.37852680683135986
7.75,0.3057333528995514
7.760000228881836,0.2329399138689041
7.769999980926514,0.169245645403862
7.78000020980835,0.08735302090644836
7.789999961853027,0.03275793790817261
7.800000190734863,-0.04003550484776497
7.809999942779541,-0.1219281330704689
7.820000171661377,-0.19472157955169678
7.829999923706055,-0.2584158480167389
7.840000152587891,-0.33120930194854736
7.849999904632568,-0.3858043849468231
7.860000133514404,-0.4585978090763092
7.869999885559082,-0.513192892074585
7.880000114440918,-0.5768871903419495
7.889999866485596,-0.6769781708717346
7.900000095367432,-0.6769781708717346
7.909999847412109,-0.7133749127388
7.920000076293945,-0.7952675223350525
7.929999828338623,-0.7952675223350525
7.940000057220459,-0.8316642642021179
7.949999809265137,-0.858961820602417
7.960000038146973,-0.858961820602417
7.96999979019165,-0.8862593173980713
7.980000019073486,-0.8862593173980713
7.989999771118164,-0.8862593173980713
8,-0.8953585028648376
8.010000228881836,-0.8953585028648376
8.020000457763672,-0.8680609464645386
8.029999732971191,-0.8589617609977722
8.039999961853027,-0.8316642642021179
8.050000190734863,-0.8043667078018188
8.0600004196167,-0.7679699659347534
8.069999694824219,-0.7224740982055664
8.079999923706055,-0.6678789854049683
8.09000015258789,-0.6223831176757812
8.100000381469727,-0.5677880048751831
8.109999656677246,-0.513192892074585
8.119999885559082,-0.4585978090763092
8.130000114440918,-0.37670519948005676
8.140000343322754,-0.33120930194854736
8.149999618530273,-0.2584158480167389
8.15999984741211,-0.18562239408493042
8.170000076293945,-0.11282894760370255
8.180000305175781,-0.04003550484776497
8.1899995803833,0.03275793790817261
8.199999809265137,0.09645220637321472
8.210000038146973,0.169245645403862
8.220000267028809,0.24203909933567047
8.229999542236328,0.3057333528995514
8.239999771118164,0.3694276213645935
8.25,0.4331218898296356
8.260000228881836,0.49681615829467773
8.270000457763672,0.5423120856285095
8.279999732971191,0.5969071388244629
8.289999961853027,0.651502251625061
8.300000190734863,0.696998119354248
8.3100004196167,0.7515932321548462
8.319999694824219,0.7788907885551453
8.329999923706055,0.8061883449554443
8.34000015258789,0.8334858417510986
8.350000381469727,0.8516842126846313
8.359999656677246,0.8698825836181641
8.369999885559082,0.8698825836181641
8.380000114440918,0.8880809545516968
8.390000343322754,0.8698825836181641
8.399999618530273,0.8698825836181641
8.40999984741211,0.8698825836181641
8.420000076293945,0.842585027217865
8.430000305175781,0.8243866562843323
8.4399995803833,0.8061883449554443
8.449999809265137,0.7697916030883789
8.460000038146973,0.7242956757545471
8.470000267028809,0.6787998080253601
8.479999542236328,0.624204695224762
8.489999771118164,0.5787087678909302
8.5,0.5150145292282104
8.510000228881836,0.46951860189437866
8.520000457763672,0.3967251777648926
8.529999732971191,0.33303090929985046
8.539999961853027,0.26933664083480835
8.550000190734863,0.20564237236976624
8.5600004196167,0.1237497478723526
8.569999694824219,0.06915466487407684
8.579999923706055,-0.01273796521127224
8.59000015258789,-0.0764322280883789
8.600000381469727,-0.14922566711902618
8.609999656677246,-0.2129199504852295
8.619999885559082,-0.2766141891479492
8.630000114440918,-0.3494076430797577
8.640000343322754,-0.4131019115447998
8.649999618530273,-0.4767961800098419
8.65999984741211,-0.5222920775413513
8.670000076293945,-0.5768871903419495
8.680000305175781,-0.6314822435379028
8.6899995803833,-0.686077356338501
8.699999809265137,-0.7224740982055664
8.710000038146973,-0.7679699659347534
8.720000267028809,-0.8043667078018188
8.729999542236328,-0.8316642642021179
8.739999771118164,-0.8498626351356506
8.75,-0.858961820602417
8.760000228881836,-0.8771601319313049
8.770000457763672,-0.8771601319313049
8.779999732971191,-0.8862593173980713
8.789999961853027,-0.8771601319313049
8.800000190734863,-0.8680609464645386
8.8100004196167,-0.8498626351356506
8.819999694824219,-0.8316642642021179
8.829999923706055,-0.8043667078018188
8.84000015258789,-0.7770691514015198
8.850000381469727,-0.7224740982055664
8.859999656677246,-0.686077356338501
8.869999885559082,-0.6314822435379028
8.880000114440918,-0.5859863758087158
8.890000343322754,-0.5313912630081177
8.899999618530273,-0.4767961800098419
8.90999984741211,-0.4131019115447998
8.920000076293945,-0.35850682854652405
8.930000305175781,-0.2857133746147156
8.9399995803833,-0.22201912105083466
8.949999809265137,-0.14922566711902618
8.960000038146973,-0.08553141355514526
8.970000267028809,-0.0036387834697961807
8.979999542236328,0.060055483132600784
8.989999771118164,0.14194810390472412
9,0.19654318690299988
9.010000228881836,0.26933664083480835
9.020000457763672,0.3421300947666168
9.029999732971191,0.3967251777648926
9.039999961853027,0.46951860189437866
9.050000190734863,0.5150145292282104
9.0600004196167,0.5696095824241638
9.069999694824219,0.624204695224762
9.079999923706055,0.6697006225585938
9.09000015258789,0.7151964902877808
9.100000381469727,0.7424940466880798
9.109999656677246,0.7697916030883789
9.119999885559082,0.8061883449554443
9.130000114440918,0.8243866562843323
9.140000343322754,0.842585027217865
9.149999618530273,0.8607833981513977
9.15999984741211,0.8607833981513977
9.170000076293945,0.8607833981513977
9.180000305175781,0.8607833981513977
9.1899995803833,0.8516842126846313
9.199999809265137,0.842585027217865
9.210000038146973,0.8243866562843323
9.220000267028809,0.8061883449554443
9.229999542236328,0.7788907885551453
9.239999771118164,0.7424940466880798
9.25,0.696998119354248
9.260000228881836,0.6606014370918274
9.270000457763672,0.5969071388244629
9.279999732971191,0.5423120856285095
9.289999961853027,0.49681615829467773
9.300000190734863,0.4331218898296356
9.3100004196167,0.37852680683135986
9.319999694824219,0.3057333528995514
9.329999923706055,0.2329399138689041
9.34000015258789,0.169245645403862
9.350000381469727,0.09645220637321472
9.359999656677246,0.03275793790817261
9.369999885559082,-0.05823386833071709
9.380000114440918,-0.11282894760370255
9.390000343322754,-0.18562239408493042
9.399999618530273,-0.24931666254997253
9.40999984741211,-0.31301093101501465
9.420000076293945,-0.3676060140132904
9.430000305175781,-0.4313002824783325
9.4399995803833,-0.49499452114105225
9.449999809265137,-0.5495896339416504
9.460000038146973,-0.5950855612754822
9.470000267028809,-0.6496806144714355
9.479999542236328,-0.6769781708717346
9.489999771118164,-0.7406724095344543
9.5,-0.7588707804679871
9.510000228881836,-0.7952675223350525
9.520000457763672,-0.8134658932685852
9.529999732971191,-0.8407634496688843
9.539999961853027,-0.8498626351356506
9.550000190734863,-0.858961820602417
9.5600004196167,-0.8680609464645386
9.569999694824219,-0.858961820602417
9.579999923706055,-0.858961820602417
9.59000015258789,-0.8407634496688843
9.600000381469727,-0.8316642642021179
9.609999656677246,-0.8043667078018188
9.619999885559082,-0.7770691514015198
9.630000114440918,-0.7406724095344543
9.640000343322754,-0.7042757272720337
9.649999618530273,-0.6496806144714355
9.65999984741211,-0.6041847467422485
9.670000076293945,-0.5495896339416504
9.680000305175781,-0.49499452114105225
9.6899995803833,-0.4403994679450989
9.699999809265137,-0.37670519948005676
9.710000038146973,-0.3039117455482483
9.720000267028809,-0.24931666254997253
9.729999542236328,-0.17652322351932526
9.739999771118164,-0.09463059157133102
9.75,-0.04003550484776497
9.760000228881836,0.023658759891986847
9.770000457763672,0.09645220637321472
9.779999732971191,0.16014647483825684
9.789999961853027,0.2329399138689041
9.800000190734863,0.3057333528995514
9.8100004196167,0.36032843589782715
9.819999694824219,0.4149235188961029
9.829999923706055,0.478617787361145
9.84000015258789,0.5423120856285095
9.850000381469727,0.5969071388244629
9.859999656677246,0.6424030661582947
9.869999885559082,0.6787998080253601
9.880000114440918,0.7333948612213135
9.890000343322754,0.7697916030883789
9.899999618530273,0.8061883449554443
9.90999984741211,0.8243866562843323
9.920000076293945,0.842585027217865
9.930000305175781,0.8516842126846313
9.9399995803833,0.8698825836181641
9.949999809265137,0.8698825836181641
9.960000038146973,0.8789817690849304
9.970000267028809,0.8698825836181641
9.979999542236328,0.8516842126846313
9.989999771118164,0.842585027217865
10,0.8152875304222107
10.010000228881836,0.8061883449554443
10.020000457763672,0.7697916030883789
10.029999732971191,0.7333948612213135
10.039999961853027,0.7060973048210144
10.050000190734863,0.651502251625061
10.0600004196167,0.5878079533576965
10.069999694824219,0.5423120856285095
10.079999923706055,0.4877169728279114
10.09000015258789,0.4331218898296356
10.100000381469727,0.36032843589782715
10.109999656677246,0.28753501176834106
10.119999885559082,0.2329399138689041
10.130000114440918,0.16014647483825684
10.140000343322754,0.09645220637321472
10.149999618530273,0.03275793790817261
10.15999984741211,-0.04003550484776497
10.170000076293945,-0.11282894760370255
10.180000305175781,-0.17652322351932526
10.1899995803833,-0.2584158480167389
10.199999809265137,-0.31301093101501465
10.210000038146973,-0.37670519948005676
10.220000267028809,-0.4313002824783325
10.229999542236328,-0.49499452114105225
10.239999771118164,-0.5495896339416504
10.25,-0.5950855612754822
10.260000228881836,-0.6496806144714355
10.270000457763672,-0.6769781708717346
10.279999732971191,-0.7224740982055664
10.289999961853027,-0.7497715950012207
10.300000190734863,-0.7770691514015198
10.3100004196167,-0.8043667078018188
10.319999694824219,-0.8134658932685852
10.329999923706055,-0.8225650787353516
10.34000015258789,-0.8407634496688843
10.350000381469727,-0.8407634496688843
10.359999656677246,-0.8225650787353516
10.369999885559082,-0.8225650787353516
10.380000114440918,-0.8134658932685852
10.390000343322754,-0.7861683368682861
10.399999618530273,-0.7770691514015198
10.40999984741211,-0.7588707804679871
10.420000076293945,-0.7042757272720337
10.430000305175781,-0.6678789854049683
10.4399995803833,-0.6314822435379028
10.449999809265137,-0.5768871903419495
10.460000038146973,-0.5222920775413513
10.470000267028809,-0.4585978090763092
10.479999542236328,-0.3949035704135895
10.489999771118164,-0.33120930194854736
10.5,-0.2766141891479492
10.510000228881836,-0.2129199355840683
10.520000457763672,-0.14012649655342102
10.529999732971191,-0.0764322280883789
