Time (s),Fᵧ (N),rᵧ (m)
2.359999895095825,-0.9690627455711365,0.05201008915901184
2.369999885559082,-0.95389324426651,0.050991594791412354
2.380000114440918,-0.9417780637741089,0.04998655617237091
2.390000104904175,-0.9356435537338257,0.04917982965707779
2.4000000953674316,-0.9174194931983948,0.048373106867074966
2.4100000858306885,-0.8991954326629639,0.04756638780236244
2.4200000762939453,-0.8962692618370056,0.04675966873764992
2.430000066757202,-0.8900321125984192,0.045941174030303955
2.440000057220459,-0.8780709505081177,0.044932771474123
2.450000047683716,-0.8626960515975952,0.04392436891794205
2.4600000381469727,-0.859872579574585,0.04291596636176109
2.4700000286102295,-0.8381064534187317,0.04192604869604111
2.4800000190734863,-0.832562267780304,0.04111932963132858
2.490000009536743,-0.8234758973121643,0.04031260684132576
2.5,-0.8234758973121643,0.03952941298484802
2.509999990463257,-0.8170332908630371,0.03892436996102333
2.5199999809265137,-0.8052775263786316,0.03829243779182434
2.5299999713897705,-0.8052775263786316,0.03751428425312042
2.5399999618530273,-0.7896715998649597,0.03693949431180954
2.549999952316284,-0.7870791554450989,0.03650420159101486
2.559999942779541,-0.7779927849769592,0.03589915856719017
2.569999933242798,-0.7804825305938721,0.03532940894365311
2.5799999237060547,-0.7688807845115662,0.03488907963037491
2.5899999141693115,-0.7531464695930481,0.03428402915596962
2.5999999046325684,-0.7506824135780334,0.033678989857435226
2.609999895095825,-0.7506824135780334,0.033115968108177185
2.619999885559082,-0.74395751953125,0.032712604850530624
2.630000114440918,-0.7324840426445007,0.032354626804590225
2.640000104904175,-0.7415704131126404,0.032105881720781326
2.6500000953674316,-0.7324840426445007,0.03175126388669014
2.6600000858306885,-0.7324840426445007,0.03149916231632233
2.6700000762939453,-0.7165444493293762,0.031095799058675766
2.680000066757202,-0.7142857313156128,0.030692437663674355
2.690000057220459,-0.7142857313156128,0.030344536527991295
2.700000047683716,-0.7142857313156128,0.030142854899168015
2.7100000381469727,-0.7142857313156128,0.029941173270344734
2.7200000286102295,-0.7142857313156128,0.029739493504166603
2.7300000190734863,-0.7142857313156128,0.02953781560063362
2.740000009536743,-0.7142857313156128,0.02933613397181034
2.75,-0.7142857313156128,0.02913445234298706
2.759999990463257,-0.7142857313156128,0.028999999165534973
2.7699999809265137,-0.7142857313156128,0.028999999165534973
2.7799999713897705,-0.7142857313156128,0.028999999165534973
2.7899999618530273,-0.7142857313156128,0.028999999165534973
2.799999952316284,-0.7142857313156128,0.028999999165534973
2.809999942779541,-0.7214983105659485,0.028999999165534973
2.819999933242798,-0.7233977317810059,0.028999999165534973
2.8299999237060547,-0.7324840426445007,0.02907899022102356
2.8399999141693115,-0.7324840426445007,0.029361343011260033
2.8499999046325684,-0.7397993206977844,0.029764706268906593
2.859999895095825,-0.7506824135780334,0.030168067663908005
2.869999885559082,-0.7506824135780334,0.030657142400741577
2.880000114440918,-0.7506824135780334,0.03126218169927597
2.890000104904175,-0.76718670129776,0.03186722472310066
2.9000000953674316,-0.7779671549797058,0.03256302699446678
2.9100000858306885,-0.7854363918304443,0.03346218541264534
2.9200000762939453,-0.8036604523658752,0.034470587968826294
2.930000066757202,-0.8218845129013062,0.035478994250297546
2.940000057220459,-0.8310221433639526,0.0364873968064785
2.950000047683716,-0.8416742086410522,0.037594959139823914
2.9600000381469727,-0.8583582043647766,0.038805041462183
2.9700000286102295,-0.8765822052955627,0.040015123784542084
2.9800000190734863,-0.8857199549674988,0.041329409927129745
2.990000009536743,-0.9039439558982849,0.04274117574095726
3,-0.9312543272972107,0.044045377522706985
3.009999990463257,-0.940392017364502,0.045364703983068466
3.0199999809265137,-0.9586160182952881,0.04688739404082298
3.0299999713897705,-0.9690627455711365,0.04838823527097702
3.0399999618530273,-0.993755042552948,0.04991428554058075
3.049999952316284,-1.0054595470428467,0.051527731120586395
3.059999942779541,-1.0302543640136719,0.05314118042588234
3.069999933242798,-1.058822512626648,0.054754626005887985
3.0799999237060547,-1.0679601430892944,0.05636806786060333
3.0899999141693115,-1.0952706336975098,0.05798151344060898
3.0999999046325684,-1.1044082641601562,0.059594955295324326
3.109999895095825,-1.1226322650909424,0.06120840087532997
3.119999885559082,-1.1499427556991577,0.06282185018062592
3.130000114440918,-1.1681667566299438,0.06443529576063156
3.140000104904175,-1.18639075756073,0.06591764837503433
3.1500000953674316,-1.1955283880233765,0.06746219098567963
3.1600000858306885,-1.2137525081634521,0.06894117593765259
3.1700000762939453,-1.2401131391525269,0.0703529417514801
3.180000066757202,-1.2602365016937256,0.07176470756530762
3.190000057220459,-1.2766125202178955,0.07317647337913513
3.200000047683716,-1.296633243560791,0.07458823919296265
3.2100000381469727,-1.3139588832855225,0.07599999755620956
3.2200000286102295,-1.3230966329574585,0.07726722955703735
3.2300000190734863,-1.3413206338882446,0.07862354069948196
3.240000009536743,-1.3595446348190308,0.08003529906272888
3.25,-1.3694267272949219,0.08129747956991196
3.259999990463257,-1.3868807554244995,0.08250756561756134
3.2699999809265137,-1.396018385887146,0.08387058973312378
3.2799999713897705,-1.4233288764953613,0.08512773364782333
3.2899999618530273,-1.42402184009552,0.08633781224489212
3.299999952316284,-1.4415785074234009,0.08754789084196091
3.309999942779541,-1.450716257095337,0.08875798434019089
3.319999933242798,-1.4780266284942627,0.08980672806501389
3.3299999237060547,-1.4962506294250488,0.09081512689590454
3.3399999141693115,-1.4968153238296509,0.0918235257267952
3.3499999046325684,-1.5145002603530884,0.09283193200826645
3.359999895095825,-1.5236378908157349,0.0938403308391571
3.369999885559082,-1.5245620012283325,0.09484874457120895
3.380000114440918,-1.5414512157440186,0.09585714340209961
3.390000104904175,-1.5691980123519897,0.09686554223299026
3.4000000953674316,-1.5786950588226318,0.09787395596504211
3.4100000858306885,-1.5874476432800293,0.09888235479593277
3.4200000762939453,-1.5965853929519653,0.09989076107740402
3.430000066757202,-1.596919059753418,0.10089915990829468
3.440000057220459,-1.6148351430892944,0.10190755873918533
3.450000047683716,-1.6242038011550903,0.10291596502065659
3.4600000381469727,-1.6421711444854736,0.10373949259519577
3.4700000286102295,-1.642402172088623,0.10454621911048889
3.4800000190734863,-1.6604208946228027,0.10535294562578201
3.490000009536743,-1.6606005430221558,0.10615965723991394
3.5,-1.6786706447601318,0.10696638375520706
3.509999990463257,-1.6787989139556885,0.10777311772108078
3.5199999809265137,-1.6787989139556885,0.10857982933521271
3.5299999713897705,-1.7060322761535645,0.10938654839992523
3.5399999618530273,-1.6969972848892212,0.10999495536088943
3.549999952316284,-1.7061349153518677,0.11060503125190735
3.559999942779541,-1.724307656288147,0.11121007800102234
3.569999933242798,-1.7243077754974365,0.11181007325649261
3.5799999237060547,-1.7333940267562866,0.11221344023942947
3.5899999141693115,-1.7333940267562866,0.11261680722236633
3.5999999046325684,-1.7424802780151367,0.1130201667547226
3.609999895095825,-1.7335736751556396,0.11341176182031631
3.619999885559082,-1.7423007488250732,0.11361344903707504
3.630000114440918,-1.733625054359436,0.11381512880325317
3.640000104904175,-1.7425059080123901,0.11400000005960464
3.6500000953674316,-1.7422236204147339,0.11400000005960464
3.6600000858306885,-1.7337020635604858,0.11400000005960464
3.6700000762939453,-1.742172360420227,0.11400000005960464
3.680000066757202,-1.7333940267562866,0.11400000005960464
3.690000057220459,-1.7333941459655762,0.11397478729486465
3.700000047683716,-1.7333940267562866,0.11374622583389282
3.7100000381469727,-1.7238713502883911,0.11334286630153656
3.7200000286102295,-1.715195655822754,0.1129394918680191
3.7300000190734863,-1.705621600151062,0.11250419914722443
3.740000009536743,-1.6969972848892212,0.11189916729927063
3.75,-1.6969972848892212,0.11129412055015564
3.759999990463257,-1.6873462200164795,0.11065210402011871
3.7699999809265137,-1.6787989139556885,0.10980671644210815
3.7799999713897705,-1.66909658908844,0.1087983250617981
3.7899999618530273,-1.6508724689483643,0.10778991132974625
3.799999952316284,-1.6417347192764282,0.10678151249885559
3.809999942779541,-1.6242038011550903,0.10577310621738434
3.819999933242798,-1.614398717880249,0.10476470738649368
3.8299999237060547,-1.6060054302215576,0.10370755940675735
3.8399999141693115,-1.59614896774292,0.10254789888858795
3.8499999046325684,-1.5779250860214233,0.10148739814758301
3.859999895095825,-1.5696088075637817,0.10027731209993362
3.869999885559082,-1.5596753358840942,0.09906722605228424
3.880000114440918,-1.5505375862121582,0.09791428595781326
3.890000104904175,-1.5232270956039429,0.09678824245929718
3.9000000953674316,-1.515013575553894,0.09543696790933609
3.9100000858306885,-1.5040278434753418,0.0942268893122673
3.9200000762939453,-1.4786169528961182,0.09301680326461792
3.930000066757202,-1.4685295820236206,0.0917411744594574
3.940000057220459,-1.4593918323516846,0.09039664268493652
3.950000047683716,-1.4422202110290527,0.08918655663728714
3.9600000381469727,-1.4400640726089478,0.08797647058963776
3.9700000286102295,-1.4058233499526978,0.08676639199256897
3.9800000190734863,-1.395607829093933,0.08555630594491959
3.990000009536743,-1.3773837089538574,0.0843462198972702
4,-1.3591595888137817,0.08313613384962082
4.010000228881836,-1.3500219583511353,0.08192605525255203
4.019999980926514,-1.3317979574203491,0.08063529431819916
4.03000020980835,-1.3148316144943237,0.07930587977170944
4.039999961853027,-1.30446195602417,0.07809580117464066
4.050000190734863,-1.2953242063522339,0.07688571512699127
4.059999942779541,-1.268013834953308,0.07558823376893997
4.070000171661377,-1.2511502504348755,0.0743546187877655
4.079999923706055,-1.248378038406372,0.07325545698404312
4.090000152587891,-1.2238398790359497,0.07204537838697433
4.099999904632568,-1.222402572631836,0.07083529233932495
4.110000133514404,-1.1950920820236206,0.06972100585699081
4.119999885559082,-1.1859543323516846,0.06861512362957001
4.130000114440918,-1.169244647026062,0.06740503758192062
4.139999866485596,-1.158618450164795,0.06619495898485184
4.150000095367432,-1.1494807004928589,0.06498487293720245
4.159999847412109,-1.1312566995620728,0.06377478688955307
4.170000076293945,-1.1146496534347534,0.06256470084190369
4.179999828338623,-1.103920578956604,0.06146218627691269
4.190000057220459,-1.0947829484939575,0.060453783720731735
4.199999809265137,-1.0765588283538818,0.05944538116455078
4.210000038146973,-1.0600545406341553,0.05843697488307953
4.21999979019165,-1.0583090782165527,0.057428572326898575
4.230000019073486,-1.0418561697006226,0.05642016977071762
4.239999771118164,-1.0400594472885132,0.05541176348924637
4.25,-1.0127490758895874,0.054403360933065414
4.260000228881836,-0.9945250749588013,0.05339495465159416
4.269999980926514,-0.98538738489151,0.052386555820703506
4.28000020980835,-0.9690627455711365,0.05137815326452255
4.289999961853027,-0.9671376943588257,0.0503697469830513
4.300000190734863,-0.9508644342422485,0.04948907718062401
4.309999942779541,-0.9417781233787537,0.04868235066533089
4.320000171661377,-0.9397760033607483,0.047875627875328064
4.329999923706055,-0.930638313293457,0.04706890881061554
4.340000152587891,-0.9144676923751831,0.04626218602061272
4.349999904632568,-0.9033022522926331,0.045455459505319595
4.360000133514404,-0.8941645622253418,0.04464873671531677
4.369999885559082,-0.8780709505081177,0.04384201765060425
4.380000114440918,-0.8780709505081177,0.04303529113531113
4.389999866485596,-0.8758891820907593,0.042228568345308304
4.400000095367432,-0.859872579574585,0.04142184928059578
4.409999847412109,-0.8485531210899353,0.04061512649059296
4.420000076293945,-0.8416742086410522,0.039808403700590134
4.429999828338623,-0.830303430557251,0.03915126249194145
4.440000057220459,-0.8234758377075195,0.03854621946811676
4.449999809265137,-0.8211401104927063,0.037788234651088715
4.460000038146973,-0.8052775263786316,0.03713613376021385
4.46999979019165,-0.802890419960022,0.03653109073638916
4.480000019073486,-0.7870791554450989,0.035768065601587296
4.489999771118164,-0.7846407294273376,0.03512101247906685
4.5,-0.7664166688919067,0.03451596572995186
4.510000228881836,-0.7506824135780334,0.033747900277376175
4.519999980926514,-0.7506824135780334,0.03310588374733925
4.53000020980835,-0.7506824135780334,0.032500844448804855
4.539999961853027,-0.748115599155426,0.031895801424980164
4.550000190734863,-0.7324840426445007,0.03129075840115547
4.559999942779541,-0.7324840426445007,0.030857142060995102
4.570000171661377,-0.7207539677619934,0.030280672013759613
4.579999923706055,-0.7142857313156128,0.02967563085258007
4.590000152587891,-0.7142857313156128,0.02907058782875538
4.599999904632568,-0.7024785876274109,0.028643695637583733
4.610000133514404,-0.6960873603820801,0.02806050516664982
4.619999885559082,-0.6870009899139404,0.027636976912617683
4.630000114440918,-0.6842032074928284,0.027233615517616272
4.639999866485596,-0.6778889894485474,0.02683025412261486
4.650000095367432,-0.6750398874282837,0.026240335777401924
4.659999847412109,-0.6687769889831543,0.025823529809713364
4.670000076293945,-0.6596906185150146,0.025230253115296364
4.679999828338623,-0.6596906185150146,0.024816805496811867
4.690000057220459,-0.6596906185150146,0.024413445964455605
4.699999809265137,-0.6476268172264099,0.0242050439119339
4.710000038146973,-0.6414922475814819,0.023806722834706306
4.71999979019165,-0.6414922475814819,0.023601680994033813
4.730000019073486,-0.638437807559967,0.023196641355752945
4.739999771118164,-0.6232938766479492,0.022789916023612022
4.75,-0.6232938766479492,0.0221899151802063
4.760000228881836,-0.6232938766479492,0.021786553785204887
4.769999980926514,-0.6201367378234863,0.021391594782471657
4.78000020980835,-0.6141818165779114,0.02117983065545559
4.789999961853027,-0.6050955057144165,0.02078823558986187
4.800000190734863,-0.6141818165779114,0.02058655396103859
4.809999942779541,-0.6050955057144165,0.02038487233221531
4.820000171661377,-0.6050955057144165,0.020183192566037178
4.829999923706055,-0.6050955057144165,0.019999999552965164
4.840000152587891,-0.6050955057144165,0.019999999552965164
4.849999904632568,-0.6050955057144165,0.019999999552965164
4.860000133514404,-0.608483612537384,0.019999999552965164
4.869999885559082,-0.6198800802230835,0.019999999552965164
4.880000114440918,-0.6141818761825562,0.019999999552965164
4.889999866485596,-0.6176469922065735,0.020028570666909218
4.900000095367432,-0.6142075061798096,0.020260503515601158
4.909999847412109,-0.6232938766479492,0.02066386677324772
4.920000076293945,-0.6268360018730164,0.021100841462612152
4.929999828338623,-0.6324058771133423,0.021705882623791695
4.940000057220459,-0.6450857520103455,0.022310925647616386
4.949999809265137,-0.6596906185150146,0.022915968671441078
4.960000038146973,-0.6633354425430298,0.023601680994033813
4.96999979019165,-0.6778889894485474,0.024568067863583565
4.980000019073486,-0.6815851330757141,0.025418488308787346
4.989999771118164,-0.699809193611145,0.026472270488739014
5,-0.7142857313156128,0.027682354673743248
5.010000228881836,-0.7180588841438293,0.028843699023127556
5.019999980926514,-0.7453691959381104,0.029902521520853043
5.03000020980835,-0.7506824135780334,0.031164707615971565
5.039999961853027,-0.7636188864707947,0.03252268582582474
5.050000190734863,-0.7688807845115662,0.03373277187347412
5.059999942779541,-0.7857701182365417,0.03500000014901161
5.070000171661377,-0.8052775263786316,0.03641176596283913
5.079999923706055,-0.8183166980743408,0.03782352805137634
5.090000152587891,-0.8274543881416321,0.03923529386520386
5.099999904632568,-0.8547646999359131,0.0407109260559082
5.110000133514404,-0.859872579574585,0.04225882515311241
5.119999885559082,-0.8861562609672546,0.04373781755566597
5.130000114440918,-0.9003504514694214,0.04528235271573067
5.139999866485596,-0.9276608824729919,0.04676470533013344
5.150000095367432,-0.9458848834037781,0.048378147184848785
5.159999847412109,-0.9641088843345642,0.0500655472278595
5.170000076293945,-0.9865167737007141,0.0518050417304039
5.179999828338623,-1.0096689462661743,0.053495798259973526
5.190000057220459,-1.0236577987670898,0.055231932550668716
5.199999809265137,-1.041265845298767,0.05684538185596466
5.210000038146973,-1.073427438735962,0.058458827435970306
5.21999979019165,-1.0959635972976685,0.060072269290685654
5.230000019073486,-1.1146496534347534,0.0616857148706913
5.239999771118164,-1.1280995607376099,0.06329915672540665
5.25,-1.1507127285003662,0.06491260230541229
5.260000228881836,-1.1736595630645752,0.06652604788541794
5.269999980926514,-1.1874431371688843,0.06813949346542358
5.28000020980835,-1.200995683670044,0.06975293904542923
5.289999961853027,-1.2327978610992432,0.07136639207601547
5.300000190734863,-1.2465556859970093,0.07288235425949097
5.309999942779541,-1.2647796869277954,0.07429412007331848
5.320000171661377,-1.2830036878585815,0.075705885887146
5.329999923706055,-1.3012278079986572,0.07711764425039291
5.340000152587891,-1.3194518089294434,0.07852941751480103
5.349999904632568,-1.3376758098602295,0.08004705607891083
5.360000133514404,-1.3558999300003052,0.08155294507741928
5.369999885559082,-1.3741238117218018,0.08307395130395889
5.380000114440918,-1.3876250982284546,0.08457646518945694
5.389999866485596,-1.4014599323272705,0.08598823100328445
5.400000095367432,-1.4196839332580566,0.08739998936653137
5.409999847412109,-1.4379080533981323,0.08881176263093948
5.420000076293945,-1.4609575271606445,0.09010588377714157
5.429999828338623,-1.4786169528961182,0.09143529832363129
5.440000057220459,-1.4925801753997803,0.09272605180740356
5.449999809265137,-1.5017178058624268,0.09393613785505295
5.460000038146973,-1.5240999460220337,0.09514621645212173
5.46999979019165,-1.529053807258606,0.09635630249977112
5.480000019073486,-1.547277808189392,0.09743865579366684
5.489999771118164,-1.5655018091201782,0.09857647120952606
5.5,-1.5746395587921143,0.09978654980659485
5.510000228881836,-1.59286367893219,0.10086386650800705
5.519999980926514,-1.611087679862976,0.10200672596693039
5.53000020980835,-1.6242038011550903,0.10321679711341858
5.539999961853027,-1.6293374300003052,0.10442689061164856
5.550000190734863,-1.642402172088623,0.10549747943878174
5.559999942779541,-1.6566733121871948,0.1066470518708229
5.570000171661377,-1.6658110618591309,0.10785713791847229
5.579999923706055,-1.6878852844238281,0.10892269015312195
5.590000152587891,-1.6984089612960815,0.11007731407880783
5.599999904632568,-1.715195655822754,0.11128740012645721
5.610000133514404,-1.7205089330673218,0.112497478723526
5.619999885559082,-1.738732933998108,0.11355630308389664
5.630000114440918,-1.7569568157196045,0.11471764743328094
5.639999866485596,-1.7751809358596802,0.11577311903238297
5.650000095367432,-1.7879890203475952,0.11678151041269302
5.659999847412109,-1.8025168180465698,0.11778992414474487
5.670000076293945,-1.815273642539978,0.11879832297563553
5.679999828338623,-1.8262594938278198,0.11996806412935257
5.690000057220459,-1.8481026887893677,0.12117815017700195
5.699999809265137,-1.8607823848724365,0.12238823622465134
5.710000038146973,-1.8754386901855469,0.12359832227230072
5.71999979019165,-1.8789808750152588,0.1248084008693695
5.730000019073486,-1.8993096351623535,0.1260184794664383
5.739999771118164,-1.9153776168823242,0.12722857296466827
5.75,-1.9301365613937378,0.12843865156173706
5.760000228881836,-1.948360562324524,0.12964873015880585
5.769999980926514,-1.9517743587493896,0.13085882365703583
5.78000020980835,-1.9666101932525635,0.13189075887203217
5.789999961853027,-1.9757479429244995,0.13289916515350342
5.800000190734863,-1.9790846109390259,0.13390755653381348
5.809999942779541,-2.0030839443206787,0.13491596281528473
5.820000171661377,-2.012221574783325,0.13592436909675598
5.829999923706055,-2.0245678424835205,0.13693277537822723
5.840000152587891,-2.039557695388794,0.1377529501914978
5.849999904632568,-2.0518524646759033,0.13855965435504913
5.860000133514404,-2.057807445526123,0.13936638832092285
5.869999885559082,-2.060964584350586,0.13997985422611237
5.880000114440918,-2.076057195663452,0.14058487117290497
5.889999866485596,-2.079162836074829,0.14138656854629517
5.900000095367432,-2.0943069458007812,0.14199496805667877
5.909999847412109,-2.0973613262176514,0.14240503311157227
5.920000076293945,-2.1125564575195312,0.14300672709941864
5.929999828338623,-2.106473207473755,0.1434100866317749
5.940000057220459,-2.1155595779418945,0.14381344616413116
5.949999809265137,-2.1217453479766846,0.14421680569648743
5.960000038146973,-2.1337578296661377,0.14461007714271545
5.96999979019165,-2.1337578296661377,0.1448117345571518
5.980000019073486,-2.1400208473205566,0.14499999582767487
5.989999771118164,-2.1365814208984375,0.14499999582767487
6,-2.1337578296661377,0.14499999582767487
6.010000228881836,-2.1337578296661377,0.14499999582767487
6.019999980926514,-2.1337578296661377,0.14499999582767487
6.03000020980835,-2.1337578296661377,0.14499999582767487
6.039999961853027,-2.1337578296661377,0.14499999582767487
6.050000190734863,-2.1337578296661377,0.14499999582767487
6.059999942779541,-2.1337578296661377,0.14499999582767487
6.070000171661377,-2.118177652359009,0.14497143030166626
6.079999923706055,-2.1155595779418945,0.14476974308490753
6.090000152587891,-2.1155595779418945,0.14453613758087158
6.099999904632568,-2.1155595779418945,0.144099161028862
6.110000133514404,-2.1155595779418945,0.143494114279747
6.119999885559082,-2.099851131439209,0.1428890824317932
6.130000114440918,-2.0973613262176514,0.14224538207054138
6.139999866485596,-2.0882749557495117,0.14143866300582886
6.150000095367432,-2.074876308441162,0.14063192903995514
6.159999847412109,-2.060964584350586,0.13978151977062225
6.170000076293945,-2.0542140007019043,0.1387731283903122
6.179999828338623,-2.0427660942077637,0.13776470720767975
6.190000057220459,-2.035964250564575,0.13670755922794342
6.199999809265137,-2.0245678424835205,0.13549748063087463
6.210000038146973,-2.0086281299591064,0.13428738713264465
6.21999979019165,-1.9904040098190308,0.13307730853557587
6.230000019073486,-1.9881709814071655,0.13181176781654358
6.239999771118164,-1.9652241468429565,0.13045713305473328
6.25,-1.9517743587493896,0.1292470544576645
6.260000228881836,-1.9447927474975586,0.1279764622449875
6.269999980926514,-1.9174823760986328,0.12656471133232117
6.28000020980835,-1.9083446264266968,0.12521681189537048
6.289999961853027,-1.8971792459487915,0.12394118309020996
6.300000190734863,-1.8810086250305176,0.12252941727638245
6.309999942779541,-1.862784504890442,0.12118656188249588
6.320000171661377,-1.8445605039596558,0.11990588158369064
6.329999923706055,-1.8263365030288696,0.11849412322044373
6.340000152587891,-1.8081125020980835,0.11715630441904068
6.349999904632568,-1.7989747524261475,0.11587058752775192
6.360000133514404,-1.7716643810272217,0.11445882171392441
6.369999885559082,-1.7625267505645752,0.11312605440616608
6.380000114440918,-1.7515922784805298,0.11191597580909729
6.389999866485596,-1.735190749168396,0.11070588231086731
6.400000095367432,-1.7260531187057495,0.10949579626321793
6.409999847412109,-1.7078289985656738,0.10828571021556854
6.420000076293945,-1.6969972848892212,0.10707562416791916
6.429999828338623,-1.6730750799179077,0.10586555302143097
6.440000057220459,-1.6531568765640259,0.10465546697378159
6.449999809265137,-1.6514885425567627,0.10353781282901764
6.460000038146973,-1.6349072456359863,0.10252942144870758
6.46999979019165,-1.6166831254959106,0.10152101516723633
6.480000019073486,-1.6060054302215576,0.10051260143518448
6.489999771118164,-1.5893471240997314,0.09950420260429382
6.5,-1.5711231231689453,0.09849580377340317
6.510000228881836,-1.5605223178863525,0.09748739749193192
6.519999980926514,-1.5619597434997559,0.09647899121046066
6.53000020980835,-1.53464937210083,0.09547058492898941
6.539999961853027,-1.5332119464874268,0.09446217864751816
6.550000190734863,-1.516399621963501,0.0934537798166275
6.559999942779541,-1.5072619915008545,0.09244538098573685
6.570000171661377,-1.4890379905700684,0.0914369747042656
6.579999923706055,-1.4786169528961182,0.09042856842279434
6.590000152587891,-1.4707883596420288,0.08942016959190369
6.599999904632568,-1.4604185819625854,0.08841177076101303
6.610000133514404,-1.44345223903656,0.08740336447954178
6.619999885559082,-1.4422202110290527,0.08639495819807053
6.630000114440918,-1.4081848859786987,0.08538655191659927
6.639999866485596,-1.4058234691619873,0.08437816053628922
6.650000095367432,-1.3978408575057983,0.08324369788169861
6.659999847412109,-1.3796168565750122,0.08216133713722229
6.670000076293945,-1.3704791069030762,0.08102352917194366
6.679999828338623,-1.3603147268295288,0.07981344312429428
6.690000057220459,-1.3340567350387573,0.0786033570766449
6.699999809265137,-1.3330299854278564,0.0775277242064476
6.710000038146973,-1.3158069849014282,0.07638318836688995
6.71999979019165,-1.2884966135025024,0.07531092315912247
6.730000019073486,-1.296633243560791,0.07430251687765121
6.739999771118164,-1.279333233833313,0.07329411059617996
6.75,-1.252869963645935,0.0722857117652893
6.760000228881836,-1.2420382499694824,0.07113276422023773
6.769999980926514,-1.2246612310409546,0.07006891071796417
6.78000020980835,-1.2238398790359497,0.06891260296106339
6.789999961853027,-1.1980695724487305,0.0677025243639946
6.800000190734863,-1.1874431371688843,0.06649243831634521
6.809999942779541,-1.1790498495101929,0.06543529778718948
6.820000171661377,-1.160158395767212,0.06427226960659027
6.829999923706055,-1.1432690620422363,0.06321848928928375
6.840000152587891,-1.1419343948364258,0.0622100830078125
6.849999904632568,-1.124351978302002,0.061201680451631546
6.860000133514404,-1.1146496534347534,0.06019327789545059
6.869999885559082,-1.0970159769058228,0.059184879064559937
6.880000114440918,-1.0787919759750366,0.058176469057798386
6.889999866485596,-1.078252911567688,0.05716806650161743
